Local time,Open,High,Low,Close,Volume
09.07.2025 13:30:00.000 GMT-0500,1.17159,1.17165,1.17156,1.17156,25290
09.07.2025 13:31:00.000 GMT-0500,1.17158,1.17158,1.17148,1.17155,18900
09.07.2025 13:32:00.000 GMT-0500,1.17158,1.17160,1.17151,1.17153,18900
09.07.2025 13:33:00.000 GMT-0500,1.17151,1.17152,1.17147,1.17151,31680
09.07.2025 13:34:00.000 GMT-0500,1.17148,1.17152,1.17147,1.17152,21060
09.07.2025 13:35:00.000 GMT-0500,1.17151,1.17154,1.17139,1.17139,29700
09.07.2025 13:36:00.000 GMT-0500,1.17137,1.17137,1.17124,1.17133,32040
09.07.2025 13:37:00.000 GMT-0500,1.17133,1.17134,1.17129,1.17133,18180
09.07.2025 13:38:00.000 GMT-0500,1.17131,1.17131,1.17127,1.17128,17100
09.07.2025 13:39:00.000 GMT-0500,1.17128,1.17133,1.17118,1.17119,27990
09.07.2025 13:40:00.000 GMT-0500,1.17121,1.17121,1.17111,1.17117,46080
09.07.2025 13:41:00.000 GMT-0500,1.17117,1.17125,1.17117,1.17121,11130
09.07.2025 13:42:00.000 GMT-0500,1.17121,1.17121,1.17105,1.17106,49620
09.07.2025 13:43:00.000 GMT-0500,1.17107,1.17107,1.17098,1.17099,45900
09.07.2025 13:44:00.000 GMT-0500,1.17101,1.17102,1.17090,1.17102,42870
09.07.2025 13:45:00.000 GMT-0500,1.17104,1.17111,1.17103,1.17107,26730
09.07.2025 13:46:00.000 GMT-0500,1.17104,1.17104,1.17099,1.17101,19290
09.07.2025 13:47:00.000 GMT-0500,1.17104,1.17125,1.17104,1.17122,50220
09.07.2025 13:48:00.000 GMT-0500,1.17120,1.17132,1.17120,1.17125,40410
09.07.2025 13:49:00.000 GMT-0500,1.17124,1.17126,1.17119,1.17120,15750
09.07.2025 13:50:00.000 GMT-0500,1.17122,1.17129,1.17120,1.17124,21330
09.07.2025 13:51:00.000 GMT-0500,1.17122,1.17123,1.17115,1.17120,21960
09.07.2025 13:52:00.000 GMT-0500,1.17119,1.17130,1.17111,1.17112,35550
09.07.2025 13:53:00.000 GMT-0500,1.17114,1.17122,1.17112,1.17114,30150
09.07.2025 13:54:00.000 GMT-0500,1.17115,1.17121,1.17111,1.17121,27900
09.07.2025 13:55:00.000 GMT-0500,1.17120,1.17137,1.17117,1.17134,32400
09.07.2025 13:56:00.000 GMT-0500,1.17132,1.17135,1.17125,1.17127,27540
09.07.2025 13:57:00.000 GMT-0500,1.17125,1.17142,1.17120,1.17135,69390
09.07.2025 13:58:00.000 GMT-0500,1.17138,1.17144,1.17133,1.17142,25920
09.07.2025 13:59:00.000 GMT-0500,1.17142,1.17146,1.17121,1.17132,67200
09.07.2025 14:00:00.000 GMT-0500,1.17133,1.17143,1.17132,1.17143,35940
09.07.2025 14:01:00.000 GMT-0500,1.17141,1.17143,1.17137,1.17143,20370
09.07.2025 14:02:00.000 GMT-0500,1.17144,1.17145,1.17136,1.17137,33960
09.07.2025 14:03:00.000 GMT-0500,1.17136,1.17138,1.17128,1.17136,28800
09.07.2025 14:04:00.000 GMT-0500,1.17137,1.17141,1.17132,1.17132,30600
09.07.2025 14:05:00.000 GMT-0500,1.17133,1.17137,1.17131,1.17137,21810
09.07.2025 14:06:00.000 GMT-0500,1.17135,1.17137,1.17134,1.17135,8550
09.07.2025 14:07:00.000 GMT-0500,1.17134,1.17153,1.17134,1.17153,33480
09.07.2025 14:08:00.000 GMT-0500,1.17156,1.17156,1.17149,1.17149,17430
09.07.2025 14:09:00.000 GMT-0500,1.17151,1.17151,1.17143,1.17146,17280
09.07.2025 14:10:00.000 GMT-0500,1.17148,1.17153,1.17147,1.17151,10800
09.07.2025 14:11:00.000 GMT-0500,1.17150,1.17161,1.17148,1.17160,13680
09.07.2025 14:12:00.000 GMT-0500,1.17161,1.17166,1.17160,1.17164,21690
09.07.2025 14:13:00.000 GMT-0500,1.17162,1.17169,1.17160,1.17161,27540
09.07.2025 14:14:00.000 GMT-0500,1.17161,1.17164,1.17160,1.17163,32940
09.07.2025 14:15:00.000 GMT-0500,1.17163,1.17170,1.17161,1.17163,37560
09.07.2025 14:16:00.000 GMT-0500,1.17166,1.17171,1.17162,1.17169,32850
09.07.2025 14:17:00.000 GMT-0500,1.17171,1.17174,1.17166,1.17169,13500
09.07.2025 14:18:00.000 GMT-0500,1.17170,1.17183,1.17166,1.17178,41130
09.07.2025 14:19:00.000 GMT-0500,1.17180,1.17187,1.17177,1.17180,39600
09.07.2025 14:20:00.000 GMT-0500,1.17180,1.17196,1.17180,1.17195,30600
09.07.2025 14:21:00.000 GMT-0500,1.17197,1.17199,1.17194,1.17196,24300
09.07.2025 14:22:00.000 GMT-0500,1.17198,1.17198,1.17196,1.17196,1800
09.07.2025 14:23:00.000 GMT-0500,1.17196,1.17196,1.17188,1.17191,17190
09.07.2025 14:24:00.000 GMT-0500,1.17192,1.17199,1.17191,1.17192,20110
09.07.2025 14:25:00.000 GMT-0500,1.17192,1.17199,1.17192,1.17196,26550
09.07.2025 14:26:00.000 GMT-0500,1.17196,1.17198,1.17195,1.17196,8100
09.07.2025 14:27:00.000 GMT-0500,1.17198,1.17214,1.17198,1.17209,61830
09.07.2025 14:28:00.000 GMT-0500,1.17209,1.17220,1.17205,1.17217,73590
09.07.2025 14:29:00.000 GMT-0500,1.17217,1.17217,1.17209,1.17212,46440
09.07.2025 14:30:00.000 GMT-0500,1.17213,1.17214,1.17202,1.17202,28020
09.07.2025 14:31:00.000 GMT-0500,1.17204,1.17204,1.17200,1.17200,16200
09.07.2025 14:32:00.000 GMT-0500,1.17200,1.17203,1.17188,1.17189,32400
09.07.2025 14:33:00.000 GMT-0500,1.17187,1.17193,1.17187,1.17187,32850
09.07.2025 14:34:00.000 GMT-0500,1.17188,1.17192,1.17188,1.17192,11250
09.07.2025 14:35:00.000 GMT-0500,1.17194,1.17199,1.17194,1.17194,27390
09.07.2025 14:36:00.000 GMT-0500,1.17195,1.17210,1.17194,1.17208,44370
09.07.2025 14:37:00.000 GMT-0500,1.17210,1.17223,1.17210,1.17216,32040
09.07.2025 14:38:00.000 GMT-0500,1.17216,1.17225,1.17213,1.17221,28800
09.07.2025 14:39:00.000 GMT-0500,1.17220,1.17222,1.17218,1.17220,19800
09.07.2025 14:40:00.000 GMT-0500,1.17221,1.17227,1.17221,1.17224,27810
09.07.2025 14:41:00.000 GMT-0500,1.17224,1.17228,1.17216,1.17223,41580
09.07.2025 14:42:00.000 GMT-0500,1.17224,1.17224,1.17219,1.17221,23800
09.07.2025 14:43:00.000 GMT-0500,1.17220,1.17226,1.17220,1.17224,20280
09.07.2025 14:44:00.000 GMT-0500,1.17223,1.17232,1.17223,1.17225,17600
09.07.2025 14:45:00.000 GMT-0500,1.17226,1.17232,1.17226,1.17229,8370
09.07.2025 14:46:00.000 GMT-0500,1.17230,1.17230,1.17226,1.17227,19380
09.07.2025 14:47:00.000 GMT-0500,1.17225,1.17226,1.17222,1.17226,7380
09.07.2025 14:48:00.000 GMT-0500,1.17229,1.17230,1.17218,1.17220,32040
09.07.2025 14:49:00.000 GMT-0500,1.17218,1.17223,1.17218,1.17222,13680
09.07.2025 14:50:00.000 GMT-0500,1.17221,1.17221,1.17216,1.17218,29520
09.07.2025 14:51:00.000 GMT-0500,1.17215,1.17221,1.17210,1.17220,28740
09.07.2025 14:52:00.000 GMT-0500,1.17221,1.17223,1.17218,1.17219,9900
09.07.2025 14:53:00.000 GMT-0500,1.17221,1.17225,1.17217,1.17217,30540
09.07.2025 14:54:00.000 GMT-0500,1.17217,1.17222,1.17216,1.17218,51700
09.07.2025 14:55:00.000 GMT-0500,1.17218,1.17218,1.17181,1.17183,91920
09.07.2025 14:56:00.000 GMT-0500,1.17184,1.17199,1.17182,1.17195,90090
09.07.2025 14:57:00.000 GMT-0500,1.17193,1.17194,1.17186,1.17187,23400
09.07.2025 14:58:00.000 GMT-0500,1.17185,1.17186,1.17180,1.17181,22500
09.07.2025 14:59:00.000 GMT-0500,1.17180,1.17193,1.17180,1.17190,27840
09.07.2025 15:00:00.000 GMT-0500,1.17188,1.17191,1.17181,1.17182,40260
09.07.2025 15:01:00.000 GMT-0500,1.17181,1.17187,1.17180,1.17180,33390
09.07.2025 15:02:00.000 GMT-0500,1.17181,1.17192,1.17179,1.17192,14490
09.07.2025 15:03:00.000 GMT-0500,1.17194,1.17197,1.17189,1.17189,14400
09.07.2025 15:04:00.000 GMT-0500,1.17187,1.17194,1.17187,1.17190,10800
09.07.2025 15:05:00.000 GMT-0500,1.17191,1.17194,1.17185,1.17185,18450
09.07.2025 15:06:00.000 GMT-0500,1.17186,1.17190,1.17182,1.17182,14580
09.07.2025 15:07:00.000 GMT-0500,1.17183,1.17183,1.17170,1.17172,21600
09.07.2025 15:08:00.000 GMT-0500,1.17174,1.17180,1.17174,1.17179,8100
09.07.2025 15:09:00.000 GMT-0500,1.17178,1.17178,1.17173,1.17173,5850
09.07.2025 15:10:00.000 GMT-0500,1.17173,1.17173,1.17167,1.17170,13680
09.07.2025 15:11:00.000 GMT-0500,1.17167,1.17169,1.17164,1.17169,22500
09.07.2025 15:12:00.000 GMT-0500,1.17169,1.17169,1.17163,1.17164,19890
09.07.2025 15:13:00.000 GMT-0500,1.17164,1.17167,1.17163,1.17167,15300
09.07.2025 15:14:00.000 GMT-0500,1.17167,1.17176,1.17167,1.17176,16200
09.07.2025 15:15:00.000 GMT-0500,1.17174,1.17179,1.17174,1.17179,4670
09.07.2025 15:16:00.000 GMT-0500,1.17176,1.17176,1.17170,1.17174,14640
09.07.2025 15:17:00.000 GMT-0500,1.17172,1.17177,1.17170,1.17177,5400
09.07.2025 15:18:00.000 GMT-0500,1.17176,1.17178,1.17168,1.17169,13500
09.07.2025 15:19:00.000 GMT-0500,1.17171,1.17175,1.17171,1.17175,9000
09.07.2025 15:20:00.000 GMT-0500,1.17174,1.17176,1.17157,1.17158,18090
09.07.2025 15:21:00.000 GMT-0500,1.17155,1.17161,1.17154,1.17154,34920
09.07.2025 15:22:00.000 GMT-0500,1.17152,1.17154,1.17151,1.17153,13590
09.07.2025 15:23:00.000 GMT-0500,1.17150,1.17150,1.17121,1.17121,56880
09.07.2025 15:24:00.000 GMT-0500,1.17123,1.17123,1.17118,1.17122,37350
09.07.2025 15:25:00.000 GMT-0500,1.17125,1.17132,1.17122,1.17132,11790
09.07.2025 15:26:00.000 GMT-0500,1.17133,1.17144,1.17133,1.17142,7200
09.07.2025 15:27:00.000 GMT-0500,1.17141,1.17141,1.17134,1.17135,9900
09.07.2025 15:28:00.000 GMT-0500,1.17137,1.17146,1.17137,1.17146,11700
09.07.2025 15:29:00.000 GMT-0500,1.17146,1.17146,1.17129,1.17139,38100
09.07.2025 15:30:00.000 GMT-0500,1.17138,1.17138,1.17123,1.17125,14700
09.07.2025 15:31:00.000 GMT-0500,1.17125,1.17125,1.17121,1.17121,13680
09.07.2025 15:32:00.000 GMT-0500,1.17121,1.17125,1.17120,1.17124,8280
09.07.2025 15:33:00.000 GMT-0500,1.17125,1.17128,1.17117,1.17117,16290
09.07.2025 15:34:00.000 GMT-0500,1.17117,1.17126,1.17117,1.17122,24840
09.07.2025 15:35:00.000 GMT-0500,1.17119,1.17120,1.17119,1.17119,7290
09.07.2025 15:36:00.000 GMT-0500,1.17120,1.17120,1.17119,1.17119,3600
09.07.2025 15:37:00.000 GMT-0500,1.17122,1.17153,1.17122,1.17152,29070
09.07.2025 15:38:00.000 GMT-0500,1.17151,1.17156,1.17148,1.17151,31770
09.07.2025 15:39:00.000 GMT-0500,1.17150,1.17151,1.17148,1.17150,15750
09.07.2025 15:40:00.000 GMT-0500,1.17149,1.17150,1.17149,1.17149,6480
09.07.2025 15:41:00.000 GMT-0500,1.17151,1.17160,1.17151,1.17160,21270
09.07.2025 15:42:00.000 GMT-0500,1.17162,1.17164,1.17149,1.17161,69720
09.07.2025 15:43:00.000 GMT-0500,1.17163,1.17174,1.17162,1.17168,62820
09.07.2025 15:44:00.000 GMT-0500,1.17168,1.17169,1.17162,1.17168,45770
09.07.2025 15:45:00.000 GMT-0500,1.17168,1.17175,1.17168,1.17175,26310
09.07.2025 15:46:00.000 GMT-0500,1.17176,1.17190,1.17175,1.17190,19540
09.07.2025 15:47:00.000 GMT-0500,1.17190,1.17200,1.17190,1.17199,15640
09.07.2025 15:48:00.000 GMT-0500,1.17200,1.17207,1.17200,1.17200,26370
09.07.2025 15:49:00.000 GMT-0500,1.17199,1.17203,1.17198,1.17202,17960
09.07.2025 15:50:00.000 GMT-0500,1.17202,1.17209,1.17202,1.17208,73890
09.07.2025 15:51:00.000 GMT-0500,1.17211,1.17212,1.17206,1.17206,28980
09.07.2025 15:52:00.000 GMT-0500,1.17207,1.17208,1.17207,1.17207,7380
09.07.2025 15:53:00.000 GMT-0500,1.17211,1.17219,1.17211,1.17219,10980
09.07.2025 15:54:00.000 GMT-0500,1.17218,1.17218,1.17205,1.17205,27630
09.07.2025 15:55:00.000 GMT-0500,1.17208,1.17230,1.17206,1.17230,11310
09.07.2025 15:56:00.000 GMT-0500,1.17232,1.17236,1.17225,1.17229,25590
09.07.2025 15:57:00.000 GMT-0500,1.17230,1.17237,1.17222,1.17224,73090
09.07.2025 15:58:00.000 GMT-0500,1.17223,1.17227,1.17217,1.17224,143300
09.07.2025 15:59:00.000 GMT-0500,1.17223,1.17223,1.17200,1.17200,45130
09.07.2025 16:00:00.000 GMT-0500,1.17200,1.17200,1.17200,1.17200,1340
09.07.2025 16:02:00.000 GMT-0500,1.17200,1.17200,1.17140,1.17140,1340
09.07.2025 16:04:00.000 GMT-0500,1.17123,1.17132,1.17123,1.17132,5160
09.07.2025 16:05:00.000 GMT-0500,1.17132,1.17158,1.17131,1.17153,27990
09.07.2025 16:06:00.000 GMT-0500,1.17158,1.17161,1.17148,1.17154,21690
09.07.2025 16:07:00.000 GMT-0500,1.17155,1.17157,1.17151,1.17157,4860
09.07.2025 16:09:00.000 GMT-0500,1.17151,1.17156,1.17151,1.17156,3780
09.07.2025 16:10:00.000 GMT-0500,1.17150,1.17161,1.17150,1.17161,32400
09.07.2025 16:11:00.000 GMT-0500,1.17158,1.17159,1.17158,1.17159,22500
09.07.2025 16:12:00.000 GMT-0500,1.17168,1.17168,1.17154,1.17161,27990
09.07.2025 16:13:00.000 GMT-0500,1.17163,1.17165,1.17158,1.17164,58500
09.07.2025 16:14:00.000 GMT-0500,1.17163,1.17165,1.17163,1.17164,31500
09.07.2025 16:15:00.000 GMT-0500,1.17162,1.17165,1.17162,1.17164,18000
09.07.2025 16:16:00.000 GMT-0500,1.17164,1.17165,1.17161,1.17162,36000
09.07.2025 16:17:00.000 GMT-0500,1.17163,1.17167,1.17163,1.17165,31500
09.07.2025 16:18:00.000 GMT-0500,1.17163,1.17164,1.17148,1.17151,45000
09.07.2025 16:19:00.000 GMT-0500,1.17153,1.17153,1.17147,1.17150,22500
09.07.2025 16:20:00.000 GMT-0500,1.17151,1.17159,1.17148,1.17158,81990
09.07.2025 16:21:00.000 GMT-0500,1.17155,1.17178,1.17155,1.17178,19710
09.07.2025 16:22:00.000 GMT-0500,1.17164,1.17165,1.17160,1.17164,27000
09.07.2025 16:23:00.000 GMT-0500,1.17167,1.17168,1.17157,1.17161,54000
09.07.2025 16:24:00.000 GMT-0500,1.17164,1.17166,1.17162,1.17163,54000
09.07.2025 16:25:00.000 GMT-0500,1.17164,1.17167,1.17158,1.17167,31500
09.07.2025 16:26:00.000 GMT-0500,1.17166,1.17168,1.17157,1.17160,36000
09.07.2025 16:27:00.000 GMT-0500,1.17162,1.17162,1.17156,1.17157,40920
09.07.2025 16:28:00.000 GMT-0500,1.17158,1.17160,1.17156,1.17157,31500
09.07.2025 16:29:00.000 GMT-0500,1.17158,1.17164,1.17158,1.17161,22500
09.07.2025 16:30:00.000 GMT-0500,1.17169,1.17173,1.17167,1.17168,21540
09.07.2025 16:31:00.000 GMT-0500,1.17169,1.17169,1.17163,1.17164,22410
09.07.2025 16:32:00.000 GMT-0500,1.17164,1.17164,1.17160,1.17162,28560
09.07.2025 16:33:00.000 GMT-0500,1.17163,1.17163,1.17160,1.17163,27900
09.07.2025 16:34:00.000 GMT-0500,1.17162,1.17171,1.17162,1.17171,12780
09.07.2025 16:35:00.000 GMT-0500,1.17170,1.17173,1.17163,1.17173,7410
09.07.2025 16:36:00.000 GMT-0500,1.17173,1.17173,1.17173,1.17173,900
09.07.2025 16:37:00.000 GMT-0500,1.17175,1.17175,1.17175,1.17175,4500
09.07.2025 16:38:00.000 GMT-0500,1.17175,1.17182,1.17174,1.17182,23400
09.07.2025 16:39:00.000 GMT-0500,1.17177,1.17184,1.17177,1.17184,15300
09.07.2025 16:40:00.000 GMT-0500,1.17185,1.17193,1.17185,1.17191,16290
09.07.2025 16:41:00.000 GMT-0500,1.17195,1.17200,1.17194,1.17199,8100
09.07.2025 16:42:00.000 GMT-0500,1.17198,1.17202,1.17198,1.17201,9000
09.07.2025 16:43:00.000 GMT-0500,1.17202,1.17202,1.17187,1.17193,22680
09.07.2025 16:44:00.000 GMT-0500,1.17187,1.17197,1.17187,1.17193,27540
09.07.2025 16:45:00.000 GMT-0500,1.17194,1.17199,1.17193,1.17193,11520
09.07.2025 16:46:00.000 GMT-0500,1.17196,1.17196,1.17193,1.17193,5580
09.07.2025 16:47:00.000 GMT-0500,1.17193,1.17195,1.17193,1.17193,8460
09.07.2025 16:48:00.000 GMT-0500,1.17187,1.17198,1.17187,1.17193,14760
09.07.2025 16:49:00.000 GMT-0500,1.17195,1.17195,1.17193,1.17193,7380
09.07.2025 16:50:00.000 GMT-0500,1.17196,1.17196,1.17193,1.17193,9180
09.07.2025 16:51:00.000 GMT-0500,1.17196,1.17196,1.17193,1.17193,4710
09.07.2025 16:52:00.000 GMT-0500,1.17198,1.17198,1.17193,1.17193,4590
09.07.2025 16:53:00.000 GMT-0500,1.17193,1.17194,1.17193,1.17194,9900
09.07.2025 16:54:00.000 GMT-0500,1.17189,1.17190,1.17188,1.17190,3960
09.07.2025 16:55:00.000 GMT-0500,1.17193,1.17198,1.17186,1.17193,24300
09.07.2025 16:56:00.000 GMT-0500,1.17194,1.17199,1.17193,1.17198,17370
09.07.2025 16:57:00.000 GMT-0500,1.17199,1.17201,1.17192,1.17200,20700
09.07.2025 16:58:00.000 GMT-0500,1.17200,1.17212,1.17188,1.17212,41760
09.07.2025 16:59:00.000 GMT-0500,1.17213,1.17215,1.17210,1.17214,49410
09.07.2025 17:00:00.000 GMT-0500,1.17212,1.17236,1.17211,1.17226,85990
09.07.2025 17:01:00.000 GMT-0500,1.17226,1.17242,1.17221,1.17240,42200
09.07.2025 17:02:00.000 GMT-0500,1.17240,1.17244,1.17237,1.17242,23490
09.07.2025 17:03:00.000 GMT-0500,1.17242,1.17245,1.17241,1.17243,31500
09.07.2025 17:04:00.000 GMT-0500,1.17242,1.17244,1.17242,1.17243,8730
09.07.2025 17:05:00.000 GMT-0500,1.17244,1.17249,1.17241,1.17249,11920
09.07.2025 17:06:00.000 GMT-0500,1.17248,1.17248,1.17241,1.17241,21240
09.07.2025 17:07:00.000 GMT-0500,1.17239,1.17239,1.17234,1.17234,25290
09.07.2025 17:08:00.000 GMT-0500,1.17234,1.17240,1.17233,1.17239,25200
09.07.2025 17:09:00.000 GMT-0500,1.17238,1.17239,1.17234,1.17234,11700
09.07.2025 17:10:00.000 GMT-0500,1.17235,1.17243,1.17235,1.17241,20700
09.07.2025 17:11:00.000 GMT-0500,1.17243,1.17244,1.17239,1.17239,11340
09.07.2025 17:12:00.000 GMT-0500,1.17241,1.17242,1.17233,1.17241,16200
09.07.2025 17:13:00.000 GMT-0500,1.17240,1.17242,1.17239,1.17239,8550
09.07.2025 17:14:00.000 GMT-0500,1.17245,1.17245,1.17238,1.17238,6750
09.07.2025 17:15:00.000 GMT-0500,1.17242,1.17243,1.17238,1.17239,8100
09.07.2025 17:17:00.000 GMT-0500,1.17240,1.17245,1.17238,1.17243,18900
09.07.2025 17:18:00.000 GMT-0500,1.17242,1.17243,1.17242,1.17243,1800
09.07.2025 17:19:00.000 GMT-0500,1.17242,1.17242,1.17238,1.17238,8550
09.07.2025 17:20:00.000 GMT-0500,1.17241,1.17244,1.17236,1.17244,8100
09.07.2025 17:21:00.000 GMT-0500,1.17246,1.17246,1.17242,1.17242,6300
09.07.2025 17:22:00.000 GMT-0500,1.17242,1.17244,1.17240,1.17243,9000
09.07.2025 17:23:00.000 GMT-0500,1.17242,1.17242,1.17240,1.17240,7200
09.07.2025 17:24:00.000 GMT-0500,1.17241,1.17241,1.17241,1.17241,1800
09.07.2025 17:25:00.000 GMT-0500,1.17242,1.17244,1.17242,1.17244,1800
09.07.2025 17:26:00.000 GMT-0500,1.17243,1.17243,1.17243,1.17243,900
09.07.2025 17:27:00.000 GMT-0500,1.17244,1.17244,1.17241,1.17243,4590
09.07.2025 17:28:00.000 GMT-0500,1.17243,1.17243,1.17243,1.17243,900
09.07.2025 17:29:00.000 GMT-0500,1.17243,1.17244,1.17242,1.17242,4500
09.07.2025 17:30:00.000 GMT-0500,1.17243,1.17243,1.17241,1.17242,5730
09.07.2025 17:31:00.000 GMT-0500,1.17243,1.17243,1.17243,1.17243,1800
09.07.2025 17:32:00.000 GMT-0500,1.17243,1.17244,1.17240,1.17244,11010
09.07.2025 17:33:00.000 GMT-0500,1.17244,1.17244,1.17243,1.17243,1020
09.07.2025 17:34:00.000 GMT-0500,1.17244,1.17244,1.17243,1.17243,1110
09.07.2025 17:35:00.000 GMT-0500,1.17244,1.17244,1.17244,1.17244,900
09.07.2025 17:36:00.000 GMT-0500,1.17246,1.17247,1.17245,1.17245,2700
09.07.2025 17:37:00.000 GMT-0500,1.17247,1.17248,1.17243,1.17243,5400
09.07.2025 17:39:00.000 GMT-0500,1.17242,1.17242,1.17242,1.17242,1800
09.07.2025 17:40:00.000 GMT-0500,1.17243,1.17243,1.17243,1.17243,900
09.07.2025 17:41:00.000 GMT-0500,1.17243,1.17243,1.17238,1.17238,3600
09.07.2025 17:42:00.000 GMT-0500,1.17238,1.17238,1.17237,1.17237,2700
09.07.2025 17:43:00.000 GMT-0500,1.17239,1.17242,1.17239,1.17239,3660
09.07.2025 17:44:00.000 GMT-0500,1.17241,1.17242,1.17241,1.17242,1800
09.07.2025 17:45:00.000 GMT-0500,1.17244,1.17248,1.17244,1.17245,4500
09.07.2025 17:46:00.000 GMT-0500,1.17246,1.17248,1.17245,1.17245,7650
09.07.2025 17:47:00.000 GMT-0500,1.17244,1.17246,1.17243,1.17245,4140
09.07.2025 17:48:00.000 GMT-0500,1.17244,1.17244,1.17243,1.17244,3240
09.07.2025 17:49:00.000 GMT-0500,1.17242,1.17242,1.17241,1.17241,1800
09.07.2025 17:50:00.000 GMT-0500,1.17243,1.17243,1.17243,1.17243,900
09.07.2025 17:51:00.000 GMT-0500,1.17246,1.17246,1.17243,1.17243,5130
09.07.2025 17:53:00.000 GMT-0500,1.17242,1.17242,1.17242,1.17242,900
09.07.2025 17:54:00.000 GMT-0500,1.17240,1.17242,1.17240,1.17242,1800
09.07.2025 17:55:00.000 GMT-0500,1.17243,1.17247,1.17243,1.17245,8190
09.07.2025 17:56:00.000 GMT-0500,1.17245,1.17246,1.17244,1.17244,4500
09.07.2025 17:57:00.000 GMT-0500,1.17242,1.17246,1.17242,1.17246,2700
09.07.2025 17:58:00.000 GMT-0500,1.17244,1.17244,1.17244,1.17244,900
09.07.2025 17:59:00.000 GMT-0500,1.17243,1.17243,1.17243,1.17243,2340
09.07.2025 18:00:00.000 GMT-0500,1.17244,1.17247,1.17243,1.17247,5400
09.07.2025 18:01:00.000 GMT-0500,1.17246,1.17247,1.17244,1.17246,3600
09.07.2025 18:02:00.000 GMT-0500,1.17244,1.17244,1.17241,1.17243,6440
09.07.2025 18:03:00.000 GMT-0500,1.17244,1.17244,1.17239,1.17239,10430
09.07.2025 18:04:00.000 GMT-0500,1.17242,1.17243,1.17242,1.17242,3150
09.07.2025 18:05:00.000 GMT-0500,1.17240,1.17240,1.17233,1.17233,12240
09.07.2025 18:06:00.000 GMT-0500,1.17235,1.17235,1.17234,1.17235,2700
09.07.2025 18:07:00.000 GMT-0500,1.17234,1.17234,1.17234,1.17234,1440
09.07.2025 18:08:00.000 GMT-0500,1.17237,1.17241,1.17237,1.17237,4500
09.07.2025 18:09:00.000 GMT-0500,1.17235,1.17235,1.17235,1.17235,8100
09.07.2025 18:10:00.000 GMT-0500,1.17235,1.17235,1.17230,1.17230,2790
09.07.2025 18:11:00.000 GMT-0500,1.17231,1.17233,1.17230,1.17231,8130
09.07.2025 18:12:00.000 GMT-0500,1.17231,1.17231,1.17230,1.17230,2880
09.07.2025 18:13:00.000 GMT-0500,1.17231,1.17231,1.17230,1.17230,4500
09.07.2025 18:14:00.000 GMT-0500,1.17229,1.17230,1.17228,1.17228,4320
09.07.2025 18:15:00.000 GMT-0500,1.17230,1.17230,1.17230,1.17230,900
09.07.2025 18:16:00.000 GMT-0500,1.17233,1.17238,1.17230,1.17236,12600
09.07.2025 18:17:00.000 GMT-0500,1.17235,1.17240,1.17233,1.17233,7200
09.07.2025 18:18:00.000 GMT-0500,1.17235,1.17235,1.17235,1.17235,1800
09.07.2025 18:19:00.000 GMT-0500,1.17236,1.17242,1.17236,1.17242,5400
09.07.2025 18:20:00.000 GMT-0500,1.17240,1.17240,1.17240,1.17240,900
09.07.2025 18:21:00.000 GMT-0500,1.17242,1.17256,1.17242,1.17254,25010
09.07.2025 18:22:00.000 GMT-0500,1.17253,1.17269,1.17253,1.17263,32130
09.07.2025 18:23:00.000 GMT-0500,1.17263,1.17263,1.17259,1.17259,12150
09.07.2025 18:24:00.000 GMT-0500,1.17259,1.17263,1.17259,1.17263,4500
09.07.2025 18:25:00.000 GMT-0500,1.17263,1.17268,1.17263,1.17264,3600
09.07.2025 18:26:00.000 GMT-0500,1.17264,1.17267,1.17264,1.17265,4050
09.07.2025 18:27:00.000 GMT-0500,1.17269,1.17278,1.17269,1.17276,12510
09.07.2025 18:28:00.000 GMT-0500,1.17274,1.17278,1.17271,1.17276,8100
09.07.2025 18:29:00.000 GMT-0500,1.17276,1.17279,1.17276,1.17277,3600
09.07.2025 18:30:00.000 GMT-0500,1.17273,1.17274,1.17273,1.17274,1890
09.07.2025 18:31:00.000 GMT-0500,1.17275,1.17275,1.17268,1.17268,8850
09.07.2025 18:32:00.000 GMT-0500,1.17264,1.17264,1.17258,1.17258,9630
09.07.2025 18:33:00.000 GMT-0500,1.17255,1.17260,1.17255,1.17260,8880
09.07.2025 18:34:00.000 GMT-0500,1.17262,1.17262,1.17259,1.17259,4560
09.07.2025 18:35:00.000 GMT-0500,1.17264,1.17273,1.17263,1.17272,1080
09.07.2025 18:36:00.000 GMT-0500,1.17273,1.17276,1.17270,1.17270,20340
09.07.2025 18:37:00.000 GMT-0500,1.17267,1.17269,1.17267,1.17267,4500
09.07.2025 18:38:00.000 GMT-0500,1.17267,1.17282,1.17263,1.17280,36570
09.07.2025 18:39:00.000 GMT-0500,1.17282,1.17305,1.17282,1.17298,60690
09.07.2025 18:40:00.000 GMT-0500,1.17296,1.17296,1.17286,1.17289,27090
09.07.2025 18:41:00.000 GMT-0500,1.17287,1.17288,1.17281,1.17281,15300
09.07.2025 18:42:00.000 GMT-0500,1.17281,1.17281,1.17279,1.17280,23400
09.07.2025 18:43:00.000 GMT-0500,1.17282,1.17282,1.17279,1.17280,10800
09.07.2025 18:44:00.000 GMT-0500,1.17281,1.17282,1.17280,1.17281,16200
09.07.2025 18:45:00.000 GMT-0500,1.17281,1.17281,1.17277,1.17280,23580
